facility_id,facility_type,zone,lead_time_days,medicine,month,stock_on_hand,consumption,resupply,days_of_stock,stockout
ETH014,Health Centre,Amhara,14,Magnesium Sulphate,2024-02,33.0,32,0,30.9,0
ETH014,Health Centre,Amhara,14,Magnesium Sulphate,2024-03,56.0,27,50,62.2,0
ETH014,Health Centre,Amhara,14,Magnesium Sulphate,2024-04,37.0,19,0,58.4,0
ETH014,Health Centre,Amhara,14,Magnesium Sulphate,2024-05,17.0,20,0,25.5,0
ETH014,Health Centre,Amhara,14,Magnesium Sulphate,2024-06,60.0,19,62,94.7,0
ETH014,Health Centre,Amhara,14,Magnesium Sulphate,2024-07,37.0,23,0,48.3,0
ETH014,Health Centre,Amhara,14,Magnesium Sulphate,2024-08,59.0,33,55,53.6,0
ETH014,Health Centre,Amhara,14,Magnesium Sulphate,2024-10,9.0,29,0,9.3,0
ETH014,Health Centre,Amhara,14,Magnesium Sulphate,2024-12,61.0,16,0,114.4,0
ETH015,Health Post,SNNPR,11,Oxytocin,2024-02,12.0,7,0,51.4,0
ETH015,Health Post,SNNPR,11,Oxytocin,2024-03,10.0,2,0,150.0,0
ETH015,Health Post,SNNPR,11,Oxytocin,2024-04,3.0,7,0,12.9,0
ETH015,Health Post,SNNPR,11,Oxytocin,2024-05,14.0,7,18,60.0,0
ETH015,Health Post,SNNPR,11,Oxytocin,2024-06,6.0,8,0,22.5,0
ETH015,Health Post,SNNPR,11,Oxytocin,2024-07,8.0,10,12,24.0,0
ETH015,Health Post,SNNPR,11,Oxytocin,2024-09,10.0,8,0,37.5,0
ETH015,Health Post,SNNPR,11,Oxytocin,2024-10,6.0,4,0,45.0,0
ETH015,Health Post,SNNPR,11,Oxytocin,2024-11,10.0,8,12,37.5,0
ETH015,Health Post,SNNPR,11,Oxytocin,2024-12,3.0,7,0,12.9,0
ETH015,Health Post,SNNPR,11,ORS/Zinc,2024-01,9.0,12,0,22.5,0
ETH015,Health Post,SNNPR,11,ORS/Zinc,2024-02,15.0,7,13,64.3,0
ETH015,Health Post,SNNPR,11,ORS/Zinc,2024-03,9.0,6,0,45.0,0
ETH015,Health Post,SNNPR,11,ORS/Zinc,2024-04,19.0,3,13,180.0,0
ETH015,Health Post,SNNPR,11,ORS/Zinc,2024-05,15.0,4,0,112.5,0
ETH015,Health Post,SNNPR,11,ORS/Zinc,2024-06,6.0,9,0,20.0,0
ETH015,Health Post,SNNPR,11,ORS/Zinc,2024-07,2.0,4,0,15.0,0
ETH015,Health Post,SNNPR,11,ORS/Zinc,2024-09,11.0,2,0,165.0,0
ETH015,Health Post,SNNPR,11,ORS/Zinc,2024-10,6.0,5,0,36.0,0
ETH015,Health Post,SNNPR,11,ORS/Zinc,2024-12,0.0,0,0,0.0,1
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-01,21.0,4,0,157.5,0
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-02,16.0,5,0,96.0,0
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-03,4.0,12,0,10.0,0
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-04,14.0,7,17,60.0,0
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-05,2.0,12,0,5.0,0
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-06,9.0,9,16,30.0,0
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-07,16.0,10,17,48.0,0
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-08,4.0,12,0,10.0,0
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-09,1.0,17,14,1.8,0
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-10,17.0,5,21,102.0,0
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-11,11.0,6,0,55.0,0
ETH015,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-12,8.0,3,0,80.0,0
ETH015,Health Post,SNNPR,11,Magnesium Sulphate,2024-01,17.0,2,0,180.0,0
ETH015,Health Post,SNNPR,11,Magnesium Sulphate,2024-02,13.0,4,0,97.5,0
ETH015,Health Post,SNNPR,11,Magnesium Sulphate,2024-03,10.0,3,0,100.0,0
ETH015,Health Post,SNNPR,11,Magnesium Sulphate,2024-04,0.0,10,0,0.0,1
ETH015,Health Post,SNNPR,11,Magnesium Sulphate,2024-05,20.0,2,22,180.0,0
ETH015,Health Post,SNNPR,11,Magnesium Sulphate,2024-06,14.0,6,0,70.0,0
ETH015,Health Post,SNNPR,11,Magnesium Sulphate,2024-07,10.0,4,0,75.0,0
ETH015,Health Post,SNNPR,11,Magnesium Sulphate,2024-08,5.0,5,0,30.0,0
ETH015,Health Post,SNNPR,11,Magnesium Sulphate,2024-10,10.0,5,0,60.0,0
ETH015,Health Post,SNNPR,11,Magnesium Sulphate,2024-11,5.0,5,0,30.0,0
ETH015,Health Post,SNNPR,11,Magnesium Sulphate,2024-12,0.0,5,0,0.0,1
ETH016,Health Centre,Amhara,29,Oxytocin,2024-01,72.0,18,0,120.0,0
ETH016,Health Centre,Amhara,29,Oxytocin,2024-03,21.0,21,0,30.0,0
ETH016,Health Centre,Amhara,29,Oxytocin,2024-04,60.0,24,63,75.0,0
ETH016,Health Centre,Amhara,29,Oxytocin,2024-05,41.0,19,0,64.7,0
ETH016,Health Centre,Amhara,29,Oxytocin,2024-06,11.0,30,0,11.0,0
ETH016,Health Centre,Amhara,29,Oxytocin,2024-08,25.0,15,0,50.0,0
ETH016,Health Centre,Amhara,29,Oxytocin,2024-09,67.0,24,66,83.8,0
ETH016,Health Centre,Amhara,29,Oxytocin,2024-10,45.0,22,0,61.4,0
ETH016,Health Centre,Amhara,29,Oxytocin,2024-11,20.0,25,0,24.0,0
ETH016,Health Centre,Amhara,29,ORS/Zinc,2024-01,74.0,22,0,100.9,0
ETH016,Health Centre,Amhara,29,ORS/Zinc,2024-02,48.0,26,0,55.4,0
ETH016,Health Centre,Amhara,29,ORS/Zinc,2024-03,23.0,25,0,27.6,0
ETH016,Health Centre,Amhara,29,ORS/Zinc,2024-04,78.0,34,89,68.8,0
ETH016,Health Centre,Amhara,29,ORS/Zinc,2024-06,19.0,29,0,19.7,0
ETH016,Health Centre,Amhara,29,ORS/Zinc,2024-07,0.0,19,0,0.0,1
ETH016,Health Centre,Amhara,29,ORS/Zinc,2024-09,50.0,26,0,57.7,0
ETH016,Health Centre,Amhara,29,ORS/Zinc,2024-10,29.0,21,0,41.4,0
ETH016,Health Centre,Amhara,29,ORS/Zinc,2024-11,68.0,17,56,120.0,0
ETH016,Health Centre,Amhara,29,ORS/Zinc,2024-12,50.0,18,0,83.3,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-01,124.0,24,0,155.0,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-02,106.0,18,0,176.7,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-03,75.0,31,0,72.6,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-04,54.0,21,0,77.1,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-05,33.0,21,0,47.1,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-06,65.0,36,68,54.2,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-07,30.0,35,0,25.7,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-08,41.0,41,52,30.0,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-09,6.0,35,0,5.1,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-10,62.0,22,78,84.5,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-11,44.0,18,0,73.3,0
ETH016,Health Centre,Amhara,29,Artemether-Lumefantrine,2024-12,20.0,24,0,25.0,0
ETH016,Health Centre,Amhara,29,Magnesium Sulphate,2024-01,54.0,21,0,77.1,0
ETH016,Health Centre,Amhara,29,Magnesium Sulphate,2024-02,34.0,20,0,51.0,0
ETH016,Health Centre,Amhara,29,Magnesium Sulphate,2024-03,12.0,22,0,16.4,0
ETH016,Health Centre,Amhara,29,Magnesium Sulphate,2024-04,34.0,29,51,35.2,0
ETH016,Health Centre,Amhara,29,Magnesium Sulphate,2024-05,17.0,17,0,30.0,0
ETH016,Health Centre,Amhara,29,Magnesium Sulphate,2024-07,22.0,26,0,25.4,0
ETH016,Health Centre,Amhara,29,Magnesium Sulphate,2024-08,0.0,22,0,0.0,1
ETH016,Health Centre,Amhara,29,Magnesium Sulphate,2024-09,26.0,39,65,20.0,0
ETH016,Health Centre,Amhara,29,Magnesium Sulphate,2024-10,6.0,20,0,9.0,0
ETH016,Health Centre,Amhara,29,Magnesium Sulphate,2024-11,0.0,6,0,0.0,1
ETH016,Health Centre,Amhara,29,Magnesium Sulphate,2024-12,70.0,23,93,91.3,0
ETH017,Health Post,Tigray,9,Oxytocin,2024-01,27.0,6,0,135.0,0
ETH017,Health Post,Tigray,9,Oxytocin,2024-02,22.0,5,0,132.0,0
ETH017,Health Post,Tigray,9,Oxytocin,2024-03,18.0,4,0,135.0,0
ETH017,Health Post,Tigray,9,Oxytocin,2024-04,12.0,6,0,60.0,0
ETH017,Health Post,Tigray,9,Oxytocin,2024-06,17.0,10,18,51.0,0
ETH017,Health Post,Tigray,9,Oxytocin,2024-07,12.0,5,0,72.0,0
ETH017,Health Post,Tigray,9,Oxytocin,2024-08,11.0,1,0,180.0,0
ETH017,Health Post,Tigray,9,Oxytocin,2024-09,5.0,6,0,25.0,0
ETH017,Health Post,Tigray,9,Oxytocin,2024-10,4.0,1,0,120.0,0
ETH017,Health Post,Tigray,9,Oxytocin,2024-11,15.0,5,16,90.0,0
ETH017,Health Post,Tigray,9,Oxytocin,2024-12,11.0,4,0,82.5,0
ETH017,Health Post,Tigray,9,ORS/Zinc,2024-02,4.0,11,0,10.9,0
ETH017,Health Post,Tigray,9,ORS/Zinc,2024-03,0.0,4,0,0.0,1
ETH017,Health Post,Tigray,9,ORS/Zinc,2024-04,12.0,8,20,45.0,0
ETH017,Health Post,Tigray,9,ORS/Zinc,2024-05,7.0,5,0,42.0,0
ETH017,Health Post,Tigray,9,ORS/Zinc,2024-06,18.0,6,17,90.0,0
ETH017,Health Post,Tigray,9,ORS/Zinc,2024-07,13.0,5,0,78.0,0
ETH017,Health Post,Tigray,9,ORS/Zinc,2024-08,9.0,4,0,67.5,0
ETH017,Health Post,Tigray,9,ORS/Zinc,2024-09,13.0,6,10,65.0,0
ETH017,Health Post,Tigray,9,ORS/Zinc,2024-10,7.0,6,0,35.0,0
ETH017,Health Post,Tigray,9,Artemether-Lumefantrine,2024-01,28.0,6,0,140.0,0
ETH017,Health Post,Tigray,9,Artemether-Lumefantrine,2024-02,19.0,9,0,63.3,0
ETH017,Health Post,Tigray,9,Artemether-Lumefantrine,2024-04,6.0,7,0,25.7,0
ETH017,Health Post,Tigray,9,Artemether-Lumefantrine,2024-05,0.0,6,0,0.0,1
ETH017,Health Post,Tigray,9,Artemether-Lumefantrine,2024-06,0.0,0,0,0.0,1
ETH017,Health Post,Tigray,9,Artemether-Lumefantrine,2024-07,0.0,0,0,0.0,1
ETH017,Health Post,Tigray,9,Artemether-Lumefantrine,2024-08,14.0,10,24,42.0,0
ETH017,Health Post,Tigray,9,Artemether-Lumefantrine,2024-09,4.0,10,0,12.0,0
ETH017,Health Post,Tigray,9,Artemether-Lumefantrine,2024-10,0.0,4,0,0.0,1
ETH017,Health Post,Tigray,9,Artemether-Lumefantrine,2024-11,7.0,6,13,35.0,0
ETH017,Health Post,Tigray,9,Artemether-Lumefantrine,2024-12,23.0,6,22,115.0,0
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-01,25.0,11,0,68.2,0
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-02,17.0,8,0,63.8,0
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-03,8.0,9,0,26.7,0
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-04,2.0,6,0,10.0,0
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-05,0.0,2,0,0.0,1
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-06,0.0,0,0,0.0,1
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-07,24.0,4,28,180.0,0
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-08,17.0,7,0,72.9,0
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-09,10.0,7,0,42.9,0
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-10,4.0,6,0,20.0,0
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-11,11.0,8,15,41.2,0
ETH017,Health Post,Tigray,9,Magnesium Sulphate,2024-12,6.0,5,0,36.0,0
ETH018,Health Centre,Tigray,17,Oxytocin,2024-01,51.0,22,0,69.5,0
ETH018,Health Centre,Tigray,17,Oxytocin,2024-02,20.0,31,0,19.4,0
ETH018,Health Centre,Tigray,17,Oxytocin,2024-03,59.0,21,60,84.3,0
ETH018,Health Centre,Tigray,17,Oxytocin,2024-04,31.0,28,0,33.2,0
ETH018,Health Centre,Tigray,17,Oxytocin,2024-05,56.0,26,51,64.6,0
ETH018,Health Centre,Tigray,17,Oxytocin,2024-06,27.0,29,0,27.9,0
ETH018,Health Centre,Tigray,17,Oxytocin,2024-07,75.0,28,76,80.4,0
ETH018,Health Centre,Tigray,17,Oxytocin,2024-08,55.0,20,0,82.5,0
ETH018,Health Centre,Tigray,17,Oxytocin,2024-09,35.0,20,0,52.5,0
ETH018,Health Centre,Tigray,17,Oxytocin,2024-12,16.0,26,0,18.5,0
ETH018,Health Centre,Tigray,17,ORS/Zinc,2024-01,73.0,30,0,73.0,0
ETH018,Health Centre,Tigray,17,ORS/Zinc,2024-02,50.0,23,0,65.2,0
ETH018,Health Centre,Tigray,17,ORS/Zinc,2024-03,30.0,20,0,45.0,0
ETH018,Health Centre,Tigray,17,ORS/Zinc,2024-04,9.0,21,0,12.9,0
ETH018,Health Centre,Tigray,17,ORS/Zinc,2024-05,0.0,9,0,0.0,1
ETH018,Health Centre,Tigray,17,ORS/Zinc,2024-06,82.0,20,102,123.0,0
ETH018,Health Centre,Tigray,17,ORS/Zinc,2024-07,60.0,22,0,81.8,0
ETH018,Health Centre,Tigray,17,ORS/Zinc,2024-09,11.0,23,0,14.3,0
ETH018,Health Centre,Tigray,17,ORS/Zinc,2024-10,79.0,24,92,98.8,0
ETH018,Health Centre,Tigray,17,ORS/Zinc,2024-11,60.0,19,0,94.7,0
ETH018,Health Centre,Tigray,17,ORS/Zinc,2024-12,36.0,24,0,45.0,0
ETH018,Health Centre,Tigray,17,Artemether-Lumefantrine,2024-01,82.0,26,0,94.6,0
ETH018,Health Centre,Tigray,17,Artemether-Lumefantrine,2024-03,48.0,13,0,110.8,0
ETH018,Health Centre,Tigray,17,Artemether-Lumefantrine,2024-04,20.0,28,0,21.4,0
ETH018,Health Centre,Tigray,17,Artemether-Lumefantrine,2024-05,0.0,20,0,0.0,1
ETH018,Health Centre,Tigray,17,Artemether-Lumefantrine,2024-06,38.0,35,73,32.6,0
ETH018,Health Centre,Tigray,17,Artemether-Lumefantrine,2024-07,6.0,32,0,5.6,0
ETH018,Health Centre,Tigray,17,Artemether-Lumefantrine,2024-08,0.0,6,0,0.0,1
ETH018,Health Centre,Tigray,17,Artemether-Lumefantrine,2024-09,45.0,46,91,29.3,0
ETH018,Health Centre,Tigray,17,Artemether-Lumefantrine,2024-10,23.0,22,0,31.4,0
ETH018,Health Centre,Tigray,17,Artemether-Lumefantrine,2024-11,65.0,20,62,97.5,0
ETH018,Health Centre,Tigray,17,Artemether-Lumefantrine,2024-12,43.0,22,0,58.6,0
ETH018,Health Centre,Tigray,17,Magnesium Sulphate,2024-02,66.0,33,0,60.0,0
ETH018,Health Centre,Tigray,17,Magnesium Sulphate,2024-03,43.0,23,0,56.1,0
ETH018,Health Centre,Tigray,17,Magnesium Sulphate,2024-04,20.0,23,0,26.1,0
ETH018,Health Centre,Tigray,17,Magnesium Sulphate,2024-05,61.0,27,68,67.8,0
ETH018,Health Centre,Tigray,17,Magnesium Sulphate,2024-06,31.0,30,0,31.0,0
ETH018,Health Centre,Tigray,17,Magnesium Sulphate,2024-07,53.0,23,45,69.1,0
ETH018,Health Centre,Tigray,17,Magnesium Sulphate,2024-08,29.0,24,0,36.2,0
ETH018,Health Centre,Tigray,17,Magnesium Sulphate,2024-09,4.0,25,0,4.8,0
ETH018,Health Centre,Tigray,17,Magnesium Sulphate,2024-11,70.0,23,93,91.3,0
ETH018,Health Centre,Tigray,17,Magnesium Sulphate,2024-12,51.0,19,0,80.5,0
ETH019,Health Post,SNNPR,10,Oxytocin,2024-01,22.0,2,0,180.0,0
ETH019,Health Post,SNNPR,10,Oxytocin,2024-03,8.0,3,0,80.0,0
ETH019,Health Post,SNNPR,10,Oxytocin,2024-04,17.0,8,17,63.8,0
ETH019,Health Post,SNNPR,10,Oxytocin,2024-05,12.0,5,0,72.0,0
ETH019,Health Post,SNNPR,10,Oxytocin,2024-06,11.0,1,0,180.0,0
ETH019,Health Post,SNNPR,10,Oxytocin,2024-08,10.0,10,11,30.0,0
ETH019,Health Post,SNNPR,10,Oxytocin,2024-10,3.0,3,0,30.0,0
ETH019,Health Post,SNNPR,10,Oxytocin,2024-11,15.0,4,16,112.5,0
ETH019,Health Post,SNNPR,10,Oxytocin,2024-12,12.0,3,0,120.0,0
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-01,34.0,2,0,180.0,0
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-02,27.0,7,0,115.7,0
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-03,22.0,5,0,132.0,0
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-04,16.0,6,0,80.0,0
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-05,7.0,9,0,23.3,0
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-06,0.0,7,0,0.0,1
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-07,10.0,5,15,60.0,0
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-08,2.0,8,0,7.5,0
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-09,0.0,2,0,0.0,1
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-10,24.0,5,29,144.0,0
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-11,20.0,4,0,150.0,0
ETH019,Health Post,SNNPR,10,ORS/Zinc,2024-12,17.0,3,0,170.0,0
ETH019,Health Post,SNNPR,10,Artemether-Lumefantrine,2024-01,16.0,6,0,80.0,0
ETH019,Health Post,SNNPR,10,Artemether-Lumefantrine,2024-02,11.0,5,0,66.0,0
ETH019,Health Post,SNNPR,10,Artemether-Lumefantrine,2024-03,5.0,6,0,25.0,0
ETH019,Health Post,SNNPR,10,Artemether-Lumefantrine,2024-04,18.0,8,21,67.5,0
ETH019,Health Post,SNNPR,10,Artemether-Lumefantrine,2024-05,10.0,8,0,37.5,0
ETH019,Health Post,SNNPR,10,Artemether-Lumefantrine,2024-06,0.0,10,0,0.0,1
ETH019,Health Post,SNNPR,10,Artemether-Lumefantrine,2024-07,0.0,0,0,0.0,1
ETH019,Health Post,SNNPR,10,Artemether-Lumefantrine,2024-08,9.0,7,16,38.6,0
ETH019,Health Post,SNNPR,10,Artemether-Lumefantrine,2024-09,16.0,6,13,80.0,0
ETH019,Health Post,SNNPR,10,Artemether-Lumefantrine,2024-10,14.0,2,0,180.0,0
ETH019,Health Post,SNNPR,10,Artemether-Lumefantrine,2024-11,4.0,10,0,12.0,0
ETH019,Health Post,SNNPR,10,Magnesium Sulphate,2024-02,27.0,4,0,180.0,0
ETH019,Health Post,SNNPR,10,Magnesium Sulphate,2024-03,22.0,5,0,132.0,0
ETH019,Health Post,SNNPR,10,Magnesium Sulphate,2024-04,18.0,4,0,135.0,0
ETH019,Health Post,SNNPR,10,Magnesium Sulphate,2024-05,16.0,2,0,180.0,0
ETH019,Health Post,SNNPR,10,Magnesium Sulphate,2024-06,8.0,8,0,30.0,0
ETH019,Health Post,SNNPR,10,Magnesium Sulphate,2024-07,4.0,4,0,30.0,0
ETH019,Health Post,SNNPR,10,Magnesium Sulphate,2024-08,12.0,7,15,51.4,0
ETH019,Health Post,SNNPR,10,Magnesium Sulphate,2024-09,7.0,5,0,42.0,0
ETH019,Health Post,SNNPR,10,Magnesium Sulphate,2024-10,0.0,7,0,0.0,1
ETH019,Health Post,SNNPR,10,Magnesium Sulphate,2024-11,20.0,7,27,85.7,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-01,17.0,6,0,85.0,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-02,13.0,4,0,97.5,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-03,9.0,4,0,67.5,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-04,16.0,12,19,40.0,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-05,13.0,3,0,130.0,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-06,7.0,6,0,35.0,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-07,24.0,4,21,180.0,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-08,17.0,7,0,72.9,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-09,14.0,3,0,140.0,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-10,9.0,5,0,54.0,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-11,5.0,4,0,37.5,0
ETH020,Health Post,SNNPR,11,Oxytocin,2024-12,11.0,5,11,66.0,0
ETH020,Health Post,SNNPR,11,ORS/Zinc,2024-01,18.0,6,0,90.0,0
ETH020,Health Post,SNNPR,11,ORS/Zinc,2024-02,14.0,4,0,105.0,0
ETH020,Health Post,SNNPR,11,ORS/Zinc,2024-03,8.0,6,0,40.0,0
ETH020,Health Post,SNNPR,11,ORS/Zinc,2024-04,20.0,8,20,75.0,0
ETH020,Health Post,SNNPR,11,ORS/Zinc,2024-05,18.0,2,0,180.0,0
ETH020,Health Post,SNNPR,11,ORS/Zinc,2024-06,10.0,8,0,37.5,0
ETH020,Health Post,SNNPR,11,ORS/Zinc,2024-07,6.0,4,0,45.0,0
ETH020,Health Post,SNNPR,11,ORS/Zinc,2024-08,17.0,7,18,72.9,0
ETH020,Health Post,SNNPR,11,ORS/Zinc,2024-10,1.0,11,0,2.7,0
ETH020,Health Post,SNNPR,11,ORS/Zinc,2024-11,17.0,7,23,72.9,0
ETH020,Health Post,SNNPR,11,ORS/Zinc,2024-12,11.0,6,0,55.0,0
ETH020,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-01,18.0,3,0,180.0,0
ETH020,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-02,8.0,10,0,24.0,0
ETH020,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-03,0.0,8,0,0.0,1
ETH020,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-04,6.0,7,13,25.7,0
ETH020,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-05,20.0,8,22,75.0,0
ETH020,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-06,11.0,9,0,36.7,0
ETH020,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-08,13.0,11,23,35.5,0
ETH020,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-09,6.0,7,0,25.7,0
ETH020,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-10,18.0,6,18,90.0,0
ETH020,Health Post,SNNPR,11,Artemether-Lumefantrine,2024-11,14.0,4,0,105.0,0
ETH020,Health Post,SNNPR,11,Magnesium Sulphate,2024-01,14.0,5,0,84.0,0
ETH020,Health Post,SNNPR,11,Magnesium Sulphate,2024-02,11.0,3,0,110.0,0
ETH020,Health Post,SNNPR,11,Magnesium Sulphate,2024-03,8.0,3,0,80.0,0
ETH020,Health Post,SNNPR,11,Magnesium Sulphate,2024-04,1.0,7,0,4.3,0
ETH020,Health Post,SNNPR,11,Magnesium Sulphate,2024-05,14.0,5,18,84.0,0
ETH020,Health Post,SNNPR,11,Magnesium Sulphate,2024-06,8.0,6,0,40.0,0
ETH020,Health Post,SNNPR,11,Magnesium Sulphate,2024-07,13.0,8,13,48.8,0
ETH020,Health Post,SNNPR,11,Magnesium Sulphate,2024-08,11.0,2,0,165.0,0
ETH020,Health Post,SNNPR,11,Magnesium Sulphate,2024-10,22.0,3,19,180.0,0
ETH020,Health Post,SNNPR,11,Magnesium Sulphate,2024-12,7.0,8,0,26.2,0
ETH021,Health Centre,Oromia,27,Oxytocin,2024-01,94.0,35,0,80.6,0
ETH021,Health Centre,Oromia,27,Oxytocin,2024-02,62.0,32,0,58.1,0
ETH021,Health Centre,Oromia,27,Oxytocin,2024-03,37.0,25,0,44.4,0
ETH021,Health Centre,Oromia,27,Oxytocin,2024-05,63.0,24,0,78.8,0
ETH021,Health Centre,Oromia,27,Oxytocin,2024-06,35.0,28,0,37.5,0
ETH021,Health Centre,Oromia,27,Oxytocin,2024-07,18.0,17,0,31.8,0
ETH021,Health Centre,Oromia,27,Oxytocin,2024-08,0.0,18,0,0.0,1
ETH021,Health Centre,Oromia,27,Oxytocin,2024-09,0.0,0,0,0.0,1
ETH021,Health Centre,Oromia,27,Oxytocin,2024-11,57.0,32,0,53.4,0
ETH021,Health Centre,Oromia,27,Oxytocin,2024-12,34.0,23,0,44.3,0
ETH021,Health Centre,Oromia,27,ORS/Zinc,2024-02,57.0,20,0,85.5,0
ETH021,Health Centre,Oromia,27,ORS/Zinc,2024-04,21.0,11,0,57.3,0
ETH021,Health Centre,Oromia,27,ORS/Zinc,2024-05,87.0,23,89,113.5,0
ETH021,Health Centre,Oromia,27,ORS/Zinc,2024-06,66.0,21,0,94.3,0
ETH021,Health Centre,Oromia,27,ORS/Zinc,2024-07,46.0,20,0,69.0,0
ETH021,Health Centre,Oromia,27,ORS/Zinc,2024-08,14.0,32,0,13.1,0
ETH021,Health Centre,Oromia,27,ORS/Zinc,2024-09,0.0,14,0,0.0,1
ETH021,Health Centre,Oromia,27,ORS/Zinc,2024-10,0.0,0,0,0.0,1
ETH021,Health Centre,Oromia,27,ORS/Zinc,2024-11,65.0,16,81,121.9,0
ETH021,Health Centre,Oromia,27,ORS/Zinc,2024-12,41.0,24,0,51.2,0
ETH021,Health Centre,Oromia,27,Artemether-Lumefantrine,2024-01,52.0,15,0,104.0,0
ETH021,Health Centre,Oromia,27,Artemether-Lumefantrine,2024-02,30.0,22,0,40.9,0
ETH021,Health Centre,Oromia,27,Artemether-Lumefantrine,2024-03,11.0,19,0,17.4,0
ETH021,Health Centre,Oromia,27,Artemether-Lumefantrine,2024-04,61.0,23,73,79.6,0
ETH021,Health Centre,Oromia,27,Artemether-Lumefantrine,2024-05,44.0,17,0,77.6,0
ETH021,Health Centre,Oromia,27,Artemether-Lumefantrine,2024-06,18.0,26,0,20.8,0
ETH021,Health Centre,Oromia,27,Artemether-Lumefantrine,2024-07,83.0,34,99,73.2,0
ETH021,Health Centre,Oromia,27,Artemether-Lumefantrine,2024-08,50.0,33,0,45.5,0
ETH021,Health Centre,Oromia,27,Artemether-Lumefantrine,2024-10,2.0,24,0,2.5,0
ETH021,Health Centre,Oromia,27,Artemether-Lumefantrine,2024-11,77.0,21,96,110.0,0
ETH021,Health Centre,Oromia,27,Artemether-Lumefantrine,2024-12,58.0,19,0,91.6,0
ETH021,Health Centre,Oromia,27,Magnesium Sulphate,2024-02,89.0,26,0,102.7,0
ETH021,Health Centre,Oromia,27,Magnesium Sulphate,2024-03,61.0,28,0,65.4,0
