facility_id,facility_type,zone,medicine,month,avg_days_of_stock,stockout_rate_pct,total_consumption,total_stockouts,stock_on_hand,at_risk
ETH014,Health Centre,Amhara,Artemether-Lumefantrine,2024-10,85.6,0.0,27,0,77.0,False
ETH014,Health Centre,Amhara,Artemether-Lumefantrine,2024-11,66.2,0.0,24,0,53.0,False
ETH014,Health Centre,Amhara,Artemether-Lumefantrine,2024-12,23.0,0.0,30,0,23.0,True
ETH014,Health Centre,Amhara,Magnesium Sulphate,2024-01,72.2,0.0,27,0,65.0,False
ETH014,Health Centre,Amhara,Magnesium Sulphate,2024-02,30.9,0.0,32,0,33.0,False
ETH014,Health Centre,Amhara,Magnesium Sulphate,2024-03,62.2,0.0,27,0,56.0,False
ETH014,Health Centre,Amhara,Magnesium Sulphate,2024-04,58.4,0.0,19,0,37.0,False
ETH014,Health Centre,Amhara,Magnesium Sulphate,2024-05,25.5,0.0,20,0,17.0,True
ETH014,Health Centre,Amhara,Magnesium Sulphate,2024-06,94.7,0.0,19,0,60.0,False
ETH014,Health Centre,Amhara,Magnesium Sulphate,2024-07,48.3,0.0,23,0,37.0,False
ETH014,Health Centre,Amhara,Magnesium Sulphate,2024-08,53.6,0.0,33,0,59.0,False
ETH014,Health Centre,Amhara,Magnesium Sulphate,2024-10,9.3,0.0,29,0,9.0,True
ETH014,Health Centre,Amhara,Magnesium Sulphate,2024-12,114.4,0.0,16,0,61.0,False
ETH014,Health Centre,Amhara,ORS/Zinc,2024-01,128.1,0.0,26,0,111.0,False
ETH014,Health Centre,Amhara,ORS/Zinc,2024-02,81.0,0.0,30,0,81.0,False
ETH014,Health Centre,Amhara,ORS/Zinc,2024-03,48.4,0.0,31,0,50.0,False
ETH014,Health Centre,Amhara,ORS/Zinc,2024-04,48.9,0.0,19,0,31.0,False
ETH014,Health Centre,Amhara,ORS/Zinc,2024-07,22.5,0.0,28,0,21.0,True
ETH014,Health Centre,Amhara,ORS/Zinc,2024-08,99.5,0.0,19,0,63.0,False
ETH014,Health Centre,Amhara,ORS/Zinc,2024-09,60.0,0.0,21,0,42.0,False
ETH014,Health Centre,Amhara,ORS/Zinc,2024-10,24.8,0.0,23,0,19.0,True
ETH014,Health Centre,Amhara,ORS/Zinc,2024-11,0.0,100.0,19,1,0.0,True
ETH014,Health Centre,Amhara,ORS/Zinc,2024-12,0.0,100.0,0,1,0.0,True
ETH014,Health Centre,Amhara,Oxytocin,2024-01,105.0,0.0,18,0,63.0,False
ETH014,Health Centre,Amhara,Oxytocin,2024-02,60.0,0.0,21,0,42.0,False
ETH014,Health Centre,Amhara,Oxytocin,2024-03,33.0,0.0,20,0,22.0,False
ETH014,Health Centre,Amhara,Oxytocin,2024-04,0.0,100.0,22,1,0.0,True
ETH014,Health Centre,Amhara,Oxytocin,2024-05,112.5,0.0,24,0,90.0,False
ETH014,Health Centre,Amhara,Oxytocin,2024-06,63.1,0.0,29,0,61.0,False
ETH014,Health Centre,Amhara,Oxytocin,2024-07,84.4,0.0,16,0,45.0,False
ETH014,Health Centre,Amhara,Oxytocin,2024-08,8.6,0.0,35,0,10.0,True
ETH014,Health Centre,Amhara,Oxytocin,2024-09,35.5,0.0,33,0,39.0,False
ETH014,Health Centre,Amhara,Oxytocin,2024-10,31.6,0.0,19,0,20.0,False
ETH014,Health Centre,Amhara,Oxytocin,2024-11,73.2,0.0,25,0,61.0,False
ETH014,Health Centre,Amhara,Oxytocin,2024-12,71.7,0.0,18,0,43.0,False
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-01,157.5,0.0,4,0,21.0,False
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-02,96.0,0.0,5,0,16.0,False
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-03,10.0,0.0,12,0,4.0,True
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-04,60.0,0.0,7,0,14.0,False
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-05,5.0,0.0,12,0,2.0,True
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-06,30.0,0.0,9,0,9.0,False
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-07,48.0,0.0,10,0,16.0,False
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-08,10.0,0.0,12,0,4.0,True
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-09,1.8,0.0,17,0,1.0,True
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-10,102.0,0.0,5,0,17.0,False
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-11,55.0,0.0,6,0,11.0,False
ETH015,Health Post,SNNPR,Artemether-Lumefantrine,2024-12,80.0,0.0,3,0,8.0,False
ETH015,Health Post,SNNPR,Magnesium Sulphate,2024-01,180.0,0.0,2,0,17.0,False
ETH015,Health Post,SNNPR,Magnesium Sulphate,2024-02,97.5,0.0,4,0,13.0,False
ETH015,Health Post,SNNPR,Magnesium Sulphate,2024-03,100.0,0.0,3,0,10.0,False
ETH015,Health Post,SNNPR,Magnesium Sulphate,2024-04,0.0,100.0,10,1,0.0,True
ETH015,Health Post,SNNPR,Magnesium Sulphate,2024-05,180.0,0.0,2,0,20.0,False
ETH015,Health Post,SNNPR,Magnesium Sulphate,2024-06,70.0,0.0,6,0,14.0,False
ETH015,Health Post,SNNPR,Magnesium Sulphate,2024-07,75.0,0.0,4,0,10.0,False
ETH015,Health Post,SNNPR,Magnesium Sulphate,2024-08,30.0,0.0,5,0,5.0,False
ETH015,Health Post,SNNPR,Magnesium Sulphate,2024-10,60.0,0.0,5,0,10.0,False
ETH015,Health Post,SNNPR,Magnesium Sulphate,2024-11,30.0,0.0,5,0,5.0,False
ETH015,Health Post,SNNPR,Magnesium Sulphate,2024-12,0.0,100.0,5,1,0.0,True
ETH015,Health Post,SNNPR,ORS/Zinc,2024-01,22.5,0.0,12,0,9.0,True
ETH015,Health Post,SNNPR,ORS/Zinc,2024-02,64.3,0.0,7,0,15.0,False
ETH015,Health Post,SNNPR,ORS/Zinc,2024-03,45.0,0.0,6,0,9.0,False
ETH015,Health Post,SNNPR,ORS/Zinc,2024-04,180.0,0.0,3,0,19.0,False
ETH015,Health Post,SNNPR,ORS/Zinc,2024-05,112.5,0.0,4,0,15.0,False
ETH015,Health Post,SNNPR,ORS/Zinc,2024-06,20.0,0.0,9,0,6.0,True
ETH015,Health Post,SNNPR,ORS/Zinc,2024-07,15.0,0.0,4,0,2.0,True
ETH015,Health Post,SNNPR,ORS/Zinc,2024-09,165.0,0.0,2,0,11.0,False
ETH015,Health Post,SNNPR,ORS/Zinc,2024-10,36.0,0.0,5,0,6.0,False
ETH015,Health Post,SNNPR,ORS/Zinc,2024-12,0.0,100.0,0,1,0.0,True
ETH015,Health Post,SNNPR,Oxytocin,2024-02,51.4,0.0,7,0,12.0,False
ETH015,Health Post,SNNPR,Oxytocin,2024-03,150.0,0.0,2,0,10.0,False
ETH015,Health Post,SNNPR,Oxytocin,2024-04,12.9,0.0,7,0,3.0,True
ETH015,Health Post,SNNPR,Oxytocin,2024-05,60.0,0.0,7,0,14.0,False
ETH015,Health Post,SNNPR,Oxytocin,2024-06,22.5,0.0,8,0,6.0,True
ETH015,Health Post,SNNPR,Oxytocin,2024-07,24.0,0.0,10,0,8.0,True
ETH015,Health Post,SNNPR,Oxytocin,2024-09,37.5,0.0,8,0,10.0,False
ETH015,Health Post,SNNPR,Oxytocin,2024-10,45.0,0.0,4,0,6.0,False
ETH015,Health Post,SNNPR,Oxytocin,2024-11,37.5,0.0,8,0,10.0,False
ETH015,Health Post,SNNPR,Oxytocin,2024-12,12.9,0.0,7,0,3.0,True
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-01,155.0,0.0,24,0,124.0,False
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-02,176.7,0.0,18,0,106.0,False
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-03,72.6,0.0,31,0,75.0,False
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-04,77.1,0.0,21,0,54.0,False
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-05,47.1,0.0,21,0,33.0,False
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-06,54.2,0.0,36,0,65.0,False
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-07,25.7,0.0,35,0,30.0,True
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-08,30.0,0.0,41,0,41.0,False
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-09,5.1,0.0,35,0,6.0,True
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-10,84.5,0.0,22,0,62.0,False
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-11,73.3,0.0,18,0,44.0,False
ETH016,Health Centre,Amhara,Artemether-Lumefantrine,2024-12,25.0,0.0,24,0,20.0,True
ETH016,Health Centre,Amhara,Magnesium Sulphate,2024-01,77.1,0.0,21,0,54.0,False
ETH016,Health Centre,Amhara,Magnesium Sulphate,2024-02,51.0,0.0,20,0,34.0,False
ETH016,Health Centre,Amhara,Magnesium Sulphate,2024-03,16.4,0.0,22,0,12.0,True
ETH016,Health Centre,Amhara,Magnesium Sulphate,2024-04,35.2,0.0,29,0,34.0,False
ETH016,Health Centre,Amhara,Magnesium Sulphate,2024-05,30.0,0.0,17,0,17.0,False
ETH016,Health Centre,Amhara,Magnesium Sulphate,2024-07,25.4,0.0,26,0,22.0,True
ETH016,Health Centre,Amhara,Magnesium Sulphate,2024-08,0.0,100.0,22,1,0.0,True
ETH016,Health Centre,Amhara,Magnesium Sulphate,2024-09,20.0,0.0,39,0,26.0,True
ETH016,Health Centre,Amhara,Magnesium Sulphate,2024-10,9.0,0.0,20,0,6.0,True
ETH016,Health Centre,Amhara,Magnesium Sulphate,2024-11,0.0,100.0,6,1,0.0,True
ETH016,Health Centre,Amhara,Magnesium Sulphate,2024-12,91.3,0.0,23,0,70.0,False
ETH016,Health Centre,Amhara,ORS/Zinc,2024-01,100.9,0.0,22,0,74.0,False
ETH016,Health Centre,Amhara,ORS/Zinc,2024-02,55.4,0.0,26,0,48.0,False
ETH016,Health Centre,Amhara,ORS/Zinc,2024-03,27.6,0.0,25,0,23.0,True
ETH016,Health Centre,Amhara,ORS/Zinc,2024-04,68.8,0.0,34,0,78.0,False
ETH016,Health Centre,Amhara,ORS/Zinc,2024-06,19.7,0.0,29,0,19.0,True
ETH016,Health Centre,Amhara,ORS/Zinc,2024-07,0.0,100.0,19,1,0.0,True
ETH016,Health Centre,Amhara,ORS/Zinc,2024-09,57.7,0.0,26,0,50.0,False
ETH016,Health Centre,Amhara,ORS/Zinc,2024-10,41.4,0.0,21,0,29.0,False
ETH016,Health Centre,Amhara,ORS/Zinc,2024-11,120.0,0.0,17,0,68.0,False
ETH016,Health Centre,Amhara,ORS/Zinc,2024-12,83.3,0.0,18,0,50.0,False
ETH016,Health Centre,Amhara,Oxytocin,2024-01,120.0,0.0,18,0,72.0,False
ETH016,Health Centre,Amhara,Oxytocin,2024-03,30.0,0.0,21,0,21.0,False
ETH016,Health Centre,Amhara,Oxytocin,2024-04,75.0,0.0,24,0,60.0,False
ETH016,Health Centre,Amhara,Oxytocin,2024-05,64.7,0.0,19,0,41.0,False
ETH016,Health Centre,Amhara,Oxytocin,2024-06,11.0,0.0,30,0,11.0,True
ETH016,Health Centre,Amhara,Oxytocin,2024-08,50.0,0.0,15,0,25.0,False
ETH016,Health Centre,Amhara,Oxytocin,2024-09,83.8,0.0,24,0,67.0,False
ETH016,Health Centre,Amhara,Oxytocin,2024-10,61.4,0.0,22,0,45.0,False
ETH016,Health Centre,Amhara,Oxytocin,2024-11,24.0,0.0,25,0,20.0,True
ETH017,Health Post,Tigray,Artemether-Lumefantrine,2024-01,140.0,0.0,6,0,28.0,False
ETH017,Health Post,Tigray,Artemether-Lumefantrine,2024-02,63.3,0.0,9,0,19.0,False
ETH017,Health Post,Tigray,Artemether-Lumefantrine,2024-04,25.7,0.0,7,0,6.0,True
ETH017,Health Post,Tigray,Artemether-Lumefantrine,2024-05,0.0,100.0,6,1,0.0,True
ETH017,Health Post,Tigray,Artemether-Lumefantrine,2024-06,0.0,100.0,0,1,0.0,True
ETH017,Health Post,Tigray,Artemether-Lumefantrine,2024-07,0.0,100.0,0,1,0.0,True
ETH017,Health Post,Tigray,Artemether-Lumefantrine,2024-08,42.0,0.0,10,0,14.0,False
ETH017,Health Post,Tigray,Artemether-Lumefantrine,2024-09,12.0,0.0,10,0,4.0,True
ETH017,Health Post,Tigray,Artemether-Lumefantrine,2024-10,0.0,100.0,4,1,0.0,True
ETH017,Health Post,Tigray,Artemether-Lumefantrine,2024-11,35.0,0.0,6,0,7.0,False
ETH017,Health Post,Tigray,Artemether-Lumefantrine,2024-12,115.0,0.0,6,0,23.0,False
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-01,68.2,0.0,11,0,25.0,False
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-02,63.8,0.0,8,0,17.0,False
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-03,26.7,0.0,9,0,8.0,True
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-04,10.0,0.0,6,0,2.0,True
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-05,0.0,100.0,2,1,0.0,True
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-06,0.0,100.0,0,1,0.0,True
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-07,180.0,0.0,4,0,24.0,False
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-08,72.9,0.0,7,0,17.0,False
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-09,42.9,0.0,7,0,10.0,False
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-10,20.0,0.0,6,0,4.0,True
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-11,41.2,0.0,8,0,11.0,False
ETH017,Health Post,Tigray,Magnesium Sulphate,2024-12,36.0,0.0,5,0,6.0,False
ETH017,Health Post,Tigray,ORS/Zinc,2024-02,10.9,0.0,11,0,4.0,True
ETH017,Health Post,Tigray,ORS/Zinc,2024-03,0.0,100.0,4,1,0.0,True
ETH017,Health Post,Tigray,ORS/Zinc,2024-04,45.0,0.0,8,0,12.0,False
ETH017,Health Post,Tigray,ORS/Zinc,2024-05,42.0,0.0,5,0,7.0,False
ETH017,Health Post,Tigray,ORS/Zinc,2024-06,90.0,0.0,6,0,18.0,False
ETH017,Health Post,Tigray,ORS/Zinc,2024-07,78.0,0.0,5,0,13.0,False
ETH017,Health Post,Tigray,ORS/Zinc,2024-08,67.5,0.0,4,0,9.0,False
ETH017,Health Post,Tigray,ORS/Zinc,2024-09,65.0,0.0,6,0,13.0,False
ETH017,Health Post,Tigray,ORS/Zinc,2024-10,35.0,0.0,6,0,7.0,False
ETH017,Health Post,Tigray,Oxytocin,2024-01,135.0,0.0,6,0,27.0,False
ETH017,Health Post,Tigray,Oxytocin,2024-02,132.0,0.0,5,0,22.0,False
ETH017,Health Post,Tigray,Oxytocin,2024-03,135.0,0.0,4,0,18.0,False
ETH017,Health Post,Tigray,Oxytocin,2024-04,60.0,0.0,6,0,12.0,False
ETH017,Health Post,Tigray,Oxytocin,2024-06,51.0,0.0,10,0,17.0,False
ETH017,Health Post,Tigray,Oxytocin,2024-07,72.0,0.0,5,0,12.0,False
ETH017,Health Post,Tigray,Oxytocin,2024-08,180.0,0.0,1,0,11.0,False
ETH017,Health Post,Tigray,Oxytocin,2024-09,25.0,0.0,6,0,5.0,True
ETH017,Health Post,Tigray,Oxytocin,2024-10,120.0,0.0,1,0,4.0,False
ETH017,Health Post,Tigray,Oxytocin,2024-11,90.0,0.0,5,0,15.0,False
ETH017,Health Post,Tigray,Oxytocin,2024-12,82.5,0.0,4,0,11.0,False
ETH018,Health Centre,Tigray,Artemether-Lumefantrine,2024-01,94.6,0.0,26,0,82.0,False
ETH018,Health Centre,Tigray,Artemether-Lumefantrine,2024-03,110.8,0.0,13,0,48.0,False
ETH018,Health Centre,Tigray,Artemether-Lumefantrine,2024-04,21.4,0.0,28,0,20.0,True
ETH018,Health Centre,Tigray,Artemether-Lumefantrine,2024-05,0.0,100.0,20,1,0.0,True
ETH018,Health Centre,Tigray,Artemether-Lumefantrine,2024-06,32.6,0.0,35,0,38.0,False
ETH018,Health Centre,Tigray,Artemether-Lumefantrine,2024-07,5.6,0.0,32,0,6.0,True
ETH018,Health Centre,Tigray,Artemether-Lumefantrine,2024-08,0.0,100.0,6,1,0.0,True
ETH018,Health Centre,Tigray,Artemether-Lumefantrine,2024-09,29.3,0.0,46,0,45.0,True
ETH018,Health Centre,Tigray,Artemether-Lumefantrine,2024-10,31.4,0.0,22,0,23.0,False
ETH018,Health Centre,Tigray,Artemether-Lumefantrine,2024-11,97.5,0.0,20,0,65.0,False
ETH018,Health Centre,Tigray,Artemether-Lumefantrine,2024-12,58.6,0.0,22,0,43.0,False
ETH018,Health Centre,Tigray,Magnesium Sulphate,2024-02,60.0,0.0,33,0,66.0,False
ETH018,Health Centre,Tigray,Magnesium Sulphate,2024-03,56.1,0.0,23,0,43.0,False
ETH018,Health Centre,Tigray,Magnesium Sulphate,2024-04,26.1,0.0,23,0,20.0,True
ETH018,Health Centre,Tigray,Magnesium Sulphate,2024-05,67.8,0.0,27,0,61.0,False
ETH018,Health Centre,Tigray,Magnesium Sulphate,2024-06,31.0,0.0,30,0,31.0,False
ETH018,Health Centre,Tigray,Magnesium Sulphate,2024-07,69.1,0.0,23,0,53.0,False
ETH018,Health Centre,Tigray,Magnesium Sulphate,2024-08,36.2,0.0,24,0,29.0,False
ETH018,Health Centre,Tigray,Magnesium Sulphate,2024-09,4.8,0.0,25,0,4.0,True
ETH018,Health Centre,Tigray,Magnesium Sulphate,2024-11,91.3,0.0,23,0,70.0,False
ETH018,Health Centre,Tigray,Magnesium Sulphate,2024-12,80.5,0.0,19,0,51.0,False
ETH018,Health Centre,Tigray,ORS/Zinc,2024-01,73.0,0.0,30,0,73.0,False
ETH018,Health Centre,Tigray,ORS/Zinc,2024-02,65.2,0.0,23,0,50.0,False
ETH018,Health Centre,Tigray,ORS/Zinc,2024-03,45.0,0.0,20,0,30.0,False
ETH018,Health Centre,Tigray,ORS/Zinc,2024-04,12.9,0.0,21,0,9.0,True
ETH018,Health Centre,Tigray,ORS/Zinc,2024-05,0.0,100.0,9,1,0.0,True
ETH018,Health Centre,Tigray,ORS/Zinc,2024-06,123.0,0.0,20,0,82.0,False
ETH018,Health Centre,Tigray,ORS/Zinc,2024-07,81.8,0.0,22,0,60.0,False
ETH018,Health Centre,Tigray,ORS/Zinc,2024-09,14.3,0.0,23,0,11.0,True
ETH018,Health Centre,Tigray,ORS/Zinc,2024-10,98.8,0.0,24,0,79.0,False
ETH018,Health Centre,Tigray,ORS/Zinc,2024-11,94.7,0.0,19,0,60.0,False
ETH018,Health Centre,Tigray,ORS/Zinc,2024-12,45.0,0.0,24,0,36.0,False
ETH018,Health Centre,Tigray,Oxytocin,2024-01,69.5,0.0,22,0,51.0,False
ETH018,Health Centre,Tigray,Oxytocin,2024-02,19.4,0.0,31,0,20.0,True
ETH018,Health Centre,Tigray,Oxytocin,2024-03,84.3,0.0,21,0,59.0,False
ETH018,Health Centre,Tigray,Oxytocin,2024-04,33.2,0.0,28,0,31.0,False
ETH018,Health Centre,Tigray,Oxytocin,2024-05,64.6,0.0,26,0,56.0,False
ETH018,Health Centre,Tigray,Oxytocin,2024-06,27.9,0.0,29,0,27.0,True
ETH018,Health Centre,Tigray,Oxytocin,2024-07,80.4,0.0,28,0,75.0,False
ETH018,Health Centre,Tigray,Oxytocin,2024-08,82.5,0.0,20,0,55.0,False
ETH018,Health Centre,Tigray,Oxytocin,2024-09,52.5,0.0,20,0,35.0,False
ETH018,Health Centre,Tigray,Oxytocin,2024-12,18.5,0.0,26,0,16.0,True
ETH019,Health Post,SNNPR,Artemether-Lumefantrine,2024-01,80.0,0.0,6,0,16.0,False
ETH019,Health Post,SNNPR,Artemether-Lumefantrine,2024-02,66.0,0.0,5,0,11.0,False
ETH019,Health Post,SNNPR,Artemether-Lumefantrine,2024-03,25.0,0.0,6,0,5.0,True
ETH019,Health Post,SNNPR,Artemether-Lumefantrine,2024-04,67.5,0.0,8,0,18.0,False
ETH019,Health Post,SNNPR,Artemether-Lumefantrine,2024-05,37.5,0.0,8,0,10.0,False
ETH019,Health Post,SNNPR,Artemether-Lumefantrine,2024-06,0.0,100.0,10,1,0.0,True
ETH019,Health Post,SNNPR,Artemether-Lumefantrine,2024-07,0.0,100.0,0,1,0.0,True
ETH019,Health Post,SNNPR,Artemether-Lumefantrine,2024-08,38.6,0.0,7,0,9.0,False
ETH019,Health Post,SNNPR,Artemether-Lumefantrine,2024-09,80.0,0.0,6,0,16.0,False
ETH019,Health Post,SNNPR,Artemether-Lumefantrine,2024-10,180.0,0.0,2,0,14.0,False
ETH019,Health Post,SNNPR,Artemether-Lumefantrine,2024-11,12.0,0.0,10,0,4.0,True
ETH019,Health Post,SNNPR,Magnesium Sulphate,2024-02,180.0,0.0,4,0,27.0,False
ETH019,Health Post,SNNPR,Magnesium Sulphate,2024-03,132.0,0.0,5,0,22.0,False
ETH019,Health Post,SNNPR,Magnesium Sulphate,2024-04,135.0,0.0,4,0,18.0,False
ETH019,Health Post,SNNPR,Magnesium Sulphate,2024-05,180.0,0.0,2,0,16.0,False
ETH019,Health Post,SNNPR,Magnesium Sulphate,2024-06,30.0,0.0,8,0,8.0,False
ETH019,Health Post,SNNPR,Magnesium Sulphate,2024-07,30.0,0.0,4,0,4.0,False
ETH019,Health Post,SNNPR,Magnesium Sulphate,2024-08,51.4,0.0,7,0,12.0,False
ETH019,Health Post,SNNPR,Magnesium Sulphate,2024-09,42.0,0.0,5,0,7.0,False
ETH019,Health Post,SNNPR,Magnesium Sulphate,2024-10,0.0,100.0,7,1,0.0,True
ETH019,Health Post,SNNPR,Magnesium Sulphate,2024-11,85.7,0.0,7,0,20.0,False
ETH019,Health Post,SNNPR,ORS/Zinc,2024-01,180.0,0.0,2,0,34.0,False
ETH019,Health Post,SNNPR,ORS/Zinc,2024-02,115.7,0.0,7,0,27.0,False
ETH019,Health Post,SNNPR,ORS/Zinc,2024-03,132.0,0.0,5,0,22.0,False
ETH019,Health Post,SNNPR,ORS/Zinc,2024-04,80.0,0.0,6,0,16.0,False
ETH019,Health Post,SNNPR,ORS/Zinc,2024-05,23.3,0.0,9,0,7.0,True
ETH019,Health Post,SNNPR,ORS/Zinc,2024-06,0.0,100.0,7,1,0.0,True
ETH019,Health Post,SNNPR,ORS/Zinc,2024-07,60.0,0.0,5,0,10.0,False
ETH019,Health Post,SNNPR,ORS/Zinc,2024-08,7.5,0.0,8,0,2.0,True
ETH019,Health Post,SNNPR,ORS/Zinc,2024-09,0.0,100.0,2,1,0.0,True
ETH019,Health Post,SNNPR,ORS/Zinc,2024-10,144.0,0.0,5,0,24.0,False
ETH019,Health Post,SNNPR,ORS/Zinc,2024-11,150.0,0.0,4,0,20.0,False
ETH019,Health Post,SNNPR,ORS/Zinc,2024-12,170.0,0.0,3,0,17.0,False
ETH019,Health Post,SNNPR,Oxytocin,2024-01,180.0,0.0,2,0,22.0,False
ETH019,Health Post,SNNPR,Oxytocin,2024-03,80.0,0.0,3,0,8.0,False
ETH019,Health Post,SNNPR,Oxytocin,2024-04,63.8,0.0,8,0,17.0,False
ETH019,Health Post,SNNPR,Oxytocin,2024-05,72.0,0.0,5,0,12.0,False
ETH019,Health Post,SNNPR,Oxytocin,2024-06,180.0,0.0,1,0,11.0,False
ETH019,Health Post,SNNPR,Oxytocin,2024-08,30.0,0.0,10,0,10.0,False
ETH019,Health Post,SNNPR,Oxytocin,2024-10,30.0,0.0,3,0,3.0,False
ETH019,Health Post,SNNPR,Oxytocin,2024-11,112.5,0.0,4,0,15.0,False
ETH019,Health Post,SNNPR,Oxytocin,2024-12,120.0,0.0,3,0,12.0,False
ETH020,Health Post,SNNPR,Artemether-Lumefantrine,2024-01,180.0,0.0,3,0,18.0,False
ETH020,Health Post,SNNPR,Artemether-Lumefantrine,2024-02,24.0,0.0,10,0,8.0,True
ETH020,Health Post,SNNPR,Artemether-Lumefantrine,2024-03,0.0,100.0,8,1,0.0,True
ETH020,Health Post,SNNPR,Artemether-Lumefantrine,2024-04,25.7,0.0,7,0,6.0,True
ETH020,Health Post,SNNPR,Artemether-Lumefantrine,2024-05,75.0,0.0,8,0,20.0,False
ETH020,Health Post,SNNPR,Artemether-Lumefantrine,2024-06,36.7,0.0,9,0,11.0,False
ETH020,Health Post,SNNPR,Artemether-Lumefantrine,2024-08,35.5,0.0,11,0,13.0,False
ETH020,Health Post,SNNPR,Artemether-Lumefantrine,2024-09,25.7,0.0,7,0,6.0,True
ETH020,Health Post,SNNPR,Artemether-Lumefantrine,2024-10,90.0,0.0,6,0,18.0,False
ETH020,Health Post,SNNPR,Artemether-Lumefantrine,2024-11,105.0,0.0,4,0,14.0,False
ETH020,Health Post,SNNPR,Magnesium Sulphate,2024-01,84.0,0.0,5,0,14.0,False
ETH020,Health Post,SNNPR,Magnesium Sulphate,2024-02,110.0,0.0,3,0,11.0,False
ETH020,Health Post,SNNPR,Magnesium Sulphate,2024-03,80.0,0.0,3,0,8.0,False
ETH020,Health Post,SNNPR,Magnesium Sulphate,2024-04,4.3,0.0,7,0,1.0,True
ETH020,Health Post,SNNPR,Magnesium Sulphate,2024-05,84.0,0.0,5,0,14.0,False
ETH020,Health Post,SNNPR,Magnesium Sulphate,2024-06,40.0,0.0,6,0,8.0,False
ETH020,Health Post,SNNPR,Magnesium Sulphate,2024-07,48.8,0.0,8,0,13.0,False
ETH020,Health Post,SNNPR,Magnesium Sulphate,2024-08,165.0,0.0,2,0,11.0,False
ETH020,Health Post,SNNPR,Magnesium Sulphate,2024-10,180.0,0.0,3,0,22.0,False
ETH020,Health Post,SNNPR,Magnesium Sulphate,2024-12,26.2,0.0,8,0,7.0,True
ETH020,Health Post,SNNPR,ORS/Zinc,2024-01,90.0,0.0,6,0,18.0,False
ETH020,Health Post,SNNPR,ORS/Zinc,2024-02,105.0,0.0,4,0,14.0,False
ETH020,Health Post,SNNPR,ORS/Zinc,2024-03,40.0,0.0,6,0,8.0,False
ETH020,Health Post,SNNPR,ORS/Zinc,2024-04,75.0,0.0,8,0,20.0,False
ETH020,Health Post,SNNPR,ORS/Zinc,2024-05,180.0,0.0,2,0,18.0,False
ETH020,Health Post,SNNPR,ORS/Zinc,2024-06,37.5,0.0,8,0,10.0,False
ETH020,Health Post,SNNPR,ORS/Zinc,2024-07,45.0,0.0,4,0,6.0,False
ETH020,Health Post,SNNPR,ORS/Zinc,2024-08,72.9,0.0,7,0,17.0,False
ETH020,Health Post,SNNPR,ORS/Zinc,2024-10,2.7,0.0,11,0,1.0,True
ETH020,Health Post,SNNPR,ORS/Zinc,2024-11,72.9,0.0,7,0,17.0,False
ETH020,Health Post,SNNPR,ORS/Zinc,2024-12,55.0,0.0,6,0,11.0,False
ETH020,Health Post,SNNPR,Oxytocin,2024-01,85.0,0.0,6,0,17.0,False
ETH020,Health Post,SNNPR,Oxytocin,2024-02,97.5,0.0,4,0,13.0,False
ETH020,Health Post,SNNPR,Oxytocin,2024-03,67.5,0.0,4,0,9.0,False
ETH020,Health Post,SNNPR,Oxytocin,2024-04,40.0,0.0,12,0,16.0,False
ETH020,Health Post,SNNPR,Oxytocin,2024-05,130.0,0.0,3,0,13.0,False
ETH020,Health Post,SNNPR,Oxytocin,2024-06,35.0,0.0,6,0,7.0,False
ETH020,Health Post,SNNPR,Oxytocin,2024-07,180.0,0.0,4,0,24.0,False
